Anonymous Customer ID,Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Churn,Customer Value
1344,2,0,29,0,3180,65,16,27,3,1,1,0,100.2
1345,2,0,22,0,1650,30,36,18,2,1,1,0,90.45
1346,16,0,21,1,6348,145,93,46,2,2,1,0,327.51
1347,12,0,19,0,8888,175,81,44,4,1,1,0,145.47
1348,8,0,20,3,2808,49,39,23,3,1,1,0,95.94
1349,2,0,13,1,4345,44,223,14,3,1,1,0,197.25
1350,3,0,13,1,1443,23,8,11,3,1,1,1,45.69
1351,0,0,30,0,3805,55,0,9,2,1,1,0,171.225
1352,0,0,31,0,0,0,0,0,2,1,2,0,0
1353,0,0,29,0,1888,44,337,16,2,1,1,0,236.61
1354,0,0,30,0,3633,50,0,27,1,1,1,0,217.98
1355,0,0,30,0,1828,42,0,25,1,1,1,0,109.68
1356,1,0,30,0,3210,66,10,20,2,1,1,0,148.95
1357,0,0,30,0,1795,23,263,10,3,1,1,0,132.75
1358,3,0,29,0,8550,105,122,35,3,1,1,0,293.1
1359,0,0,30,0,13208,153,0,36,3,1,1,0,396.24
1360,0,0,30,0,3950,67,0,17,3,1,1,0,118.5
1361,0,0,30,0,5353,79,0,4,2,1,1,0,240.885
1362,0,0,30,0,1673,38,0,9,3,1,2,0,50.19
1363,15,0,30,1,14575,209,32,24,2,1,1,0,670.275
1364,0,0,30,0,2530,11,461,7,3,1,1,0,214.2
1365,0,0,29,0,14920,166,128,22,2,1,1,0,729
1366,0,0,29,0,5935,70,164,18,3,1,1,0,227.25
1367,0,0,29,0,0,0,0,0,2,1,2,0,0
1368,0,0,30,0,0,0,0,0,2,1,2,0,0
1369,0,0,29,0,0,0,0,0,2,1,2,1,0
1370,0,0,29,0,6943,111,362,35,2,1,1,0,475.335
1371,0,0,29,0,10900,138,0,39,3,1,1,0,327
1372,0,0,29,0,6153,59,86,29,2,1,1,0,315.585
1373,13,1,25,0,390,31,0,9,2,1,2,1,17.55
1374,11,0,28,6,9870,77,0,34,4,2,1,0,148.05
1375,3,0,28,0,5253,82,4,16,2,1,1,1,238.185
1376,0,0,26,0,2275,6,0,6,3,1,1,0,68.25
1377,0,1,27,0,2425,25,0,8,2,1,2,1,109.125
1378,0,1,28,0,1703,28,12,23,3,1,2,1,54.69
1379,0,0,28,0,0,0,0,0,2,1,2,1,0
1380,0,0,28,0,0,0,0,0,3,1,1,0,0
1381,0,0,25,0,6220,81,0,14,4,1,1,0,93.3
1382,0,0,28,0,0,0,0,0,3,1,2,1,0
1383,0,1,28,0,0,0,0,0,4,1,1,1,0
1384,15,0,23,1,15510,222,0,72,2,1,1,0,697.95
1385,0,0,26,1,6400,100,249,25,2,2,1,0,400.05
1386,0,0,28,0,3153,66,0,20,2,1,1,0,141.885
1387,0,0,27,0,1100,28,16,12,3,1,2,0,37.8
1388,0,0,28,0,2215,37,153,15,2,1,1,0,168.525
1389,0,0,19,0,750,20,171,3,2,2,1,0,110.7
1390,0,0,18,0,1003,23,8,60,4,1,1,0,16.245
1391,0,0,19,0,0,0,0,0,2,1,2,0,0
1392,0,0,18,0,0,0,0,0,4,1,2,0,0
1393,0,0,17,0,660,16,0,5,2,1,1,0,29.7
1394,0,0,17,0,2660,45,0,15,3,1,1,0,79.8
1395,0,0,10,0,1130,10,6,6,2,1,1,0,53.55
1396,6,0,9,0,5828,125,63,34,1,2,1,0,387.48
1397,2,0,7,0,8368,155,51,32,4,1,1,0,133.17
1398,0,0,8,1,2288,29,9,11,3,1,1,0,71.34
1399,0,0,3,0,3825,24,193,2,2,1,1,0,258.975
1400,0,0,3,0,0,0,0,0,2,1,1,1,0
1401,5,0,39,0,4245,73,9,20,2,1,1,0,195.075
1402,0,0,40,0,193,7,11,7,2,1,2,0,13.635
1403,7,0,38,0,2328,62,363,27,2,1,1,0,268.11
1404,7,0,39,0,4073,68,5,38,1,1,1,0,247.38
1405,0,0,39,0,2268,60,6,36,1,1,1,0,139.68
1406,8,0,39,0,3650,84,36,31,2,1,1,0,180.45
1407,1,0,39,0,2235,41,289,21,3,1,1,0,153.75
1408,10,0,38,1,8990,123,148,46,3,1,1,0,314.1
1409,4,0,39,0,13648,171,4,47,3,1,1,0,410.64
1410,4,0,39,0,4390,85,6,28,3,1,1,0,133.5
1411,3,0,39,0,5793,97,11,15,2,1,1,0,265.635
1412,6,0,39,0,2113,56,12,20,3,1,2,0,66.99
1413,22,0,39,2,15015,227,58,35,3,1,1,0,467.85
1414,1,0,39,0,2970,29,487,11,3,1,1,0,235.2
1415,6,0,38,0,15360,184,154,33,2,1,1,0,760.5
1416,0,0,38,0,6375,88,190,29,3,1,1,0,248.25
1417,0,0,38,0,750,16,4,14,2,1,2,0,35.55
1418,0,0,39,0,585,16,17,11,2,1,2,0,33.975
1419,0,0,38,0,0,0,4,0,2,1,2,1,1.8
1420,0,0,38,0,7383,129,388,46,2,1,1,0,506.835
1421,4,0,38,0,11340,156,15,50,3,1,1,0,344.7
1422,5,0,38,0,6593,77,112,40,2,1,1,0,347.085
1423,20,1,34,0,830,49,20,20,2,1,2,1,46.35
1424,18,0,37,7,10310,95,5,45,4,2,1,0,155.4
1425,10,0,37,0,5693,100,30,27,2,1,1,1,269.685
1426,0,0,35,0,2715,24,4,17,3,1,1,0,82.65
1427,6,1,36,0,2865,43,13,19,2,1,2,1,134.775
1428,6,1,37,0,2143,46,38,34,3,1,2,1,75.69
1429,0,0,37,0,8,4,4,5,3,1,2,1,1.44
1430,0,0,37,0,1543,27,4,9,3,1,1,0,47.49
1431,0,0,34,0,6660,99,18,25,4,1,1,0,102.6
1432,0,1,37,0,503,9,13,7,4,1,2,1,9.495
1433,0,0,37,0,213,6,8,5,5,1,1,0,1.465
1434,22,0,32,2,15950,240,4,83,2,1,1,0,719.55
1435,3,0,35,2,6840,118,275,36,2,2,1,0,431.55
1436,0,0,37,0,3593,84,6,31,2,1,1,0,164.385
1437,0,0,36,0,1540,46,42,23,3,1,2,0,58.8
1438,3,0,37,0,2655,55,179,26,2,1,1,0,200.025
1439,1,0,28,0,1190,38,197,14,2,2,1,0,142.2
1440,1,0,27,0,1443,41,34,71,4,1,1,0,26.745
1441,8,0,28,0,575,27,14,10,2,1,2,0,32.175
1442,0,0,27,0,700,12,25,6,4,1,2,0,14.25
1443,7,0,26,0,1100,34,23,16,2,1,1,0,59.85
1444,0,0,26,0,3100,63,12,26,3,1,1,0,96.6
1445,0,0,19,0,1570,28,32,17,2,1,1,0,85.05
1446,13,0,18,0,6268,143,89,45,1,2,1,0,429.48
1447,9,0,16,0,8808,173,77,43,4,1,1,0,143.67
1448,5,0,17,2,2728,47,35,22,3,1,1,0,92.34
1449,0,0,10,0,4265,42,219,13,3,1,1,0,193.65
1450,0,1,10,0,1363,21,4,10,2,1,1,1,63.135
1451,1,0,33,0,3885,57,0,10,2,1,1,0,174.825
1452,0,0,34,0,0,0,0,0,2,1,2,0,0
1453,3,0,32,0,1968,46,341,17,2,1,1,0,242.01
1454,3,0,33,0,3713,52,0,28,1,1,1,0,222.78
1455,0,0,33,0,1908,44,0,26,1,1,1,0,114.48
1456,4,0,33,0,3290,68,14,21,2,1,1,0,154.35
1457,0,0,33,0,1875,25,267,11,3,1,1,0,136.35
1458,6,0,32,1,8630,107,126,36,3,1,1,0,296.7
1459,0,0,33,0,13288,155,0,37,3,1,1,0,398.64
1460,0,0,33,0,4030,69,0,18,3,1,1,0,120.9
1461,0,0,33,0,5433,81,0,5,2,1,1,0,244.485
1462,2,0,33,0,1753,40,0,10,3,1,2,0,52.59
1463,18,0,33,2,14655,211,36,25,3,1,1,0,450.45
1464,0,0,33,0,2610,13,465,1,3,1,1,0,217.8
1465,2,0,32,0,15000,168,132,23,2,1,1,0,734.4
1466,0,0,32,0,6015,72,168,19,3,1,1,0,230.85
1467,0,0,32,0,0,0,0,0,2,1,2,0,0
1468,0,0,33,0,0,0,0,0,2,1,2,0,0
1469,0,0,32,0,0,0,0,0,2,1,2,1,0
1470,0,0,32,0,7023,113,366,36,2,1,1,0,480.735
1471,0,0,32,0,10980,140,0,40,3,1,1,0,329.4
1472,1,0,32,0,6233,61,90,30,2,1,1,0,320.985
1473,16,0,28,0,470,33,0,10,2,1,2,1,21.15
1474,14,0,31,7,9950,79,0,35,4,1,1,0,149.25
1475,6,1,31,0,5333,84,8,17,2,1,1,1,243.585
1476,0,0,29,0,2355,8,0,7,3,1,1,0,70.65
1477,2,1,30,0,2505,27,0,9,2,1,2,1,112.725
1478,2,0,31,0,1783,30,16,24,3,1,2,1,58.29
1479,0,0,31,0,0,0,0,0,3,1,2,1,0
1480,0,0,31,0,0,0,0,0,3,1,1,0,0
1481,0,0,28,0,6300,83,0,15,4,1,1,0,94.5
1482,0,0,31,0,0,0,0,0,4,1,2,1,0
1483,0,0,31,0,0,0,0,0,5,1,1,0,0
1484,18,0,26,2,15590,224,0,73,2,1,1,0,701.55
1485,0,0,29,2,6480,102,253,26,2,2,1,0,405.45
1486,0,0,31,0,3233,68,0,21,2,1,1,0,145.485
1487,0,0,30,0,1180,30,20,13,3,1,2,0,41.4
1488,0,0,31,0,2295,39,157,16,2,1,1,0,173.925
1489,0,0,22,0,830,22,175,4,2,2,1,0,116.1
1490,0,0,21,0,1083,25,12,61,4,1,1,0,18.045
1491,4,0,22,0,215,11,0,3,2,1,2,0,9.675
1492,0,0,21,0,0,0,3,0,4,1,2,0,0.45
1493,3,0,20,0,740,18,1,6,2,1,1,0,33.75
1494,0,0,20,0,2740,47,0,16,3,1,1,0,82.2
1495,0,0,13,0,1210,12,10,7,2,1,1,0,58.95
1496,9,0,12,0,5908,127,67,35,1,2,1,0,394.68
1497,5,0,10,0,8448,157,55,33,4,1,1,0,134.97
1498,1,0,11,2,2368,31,13,12,3,1,1,0,74.94
1499,0,0,4,0,3905,26,197,3,3,1,1,0,176.25
1500,0,0,4,0,1003,5,0,4,2,1,1,1,45.135
1501,7,0,36,1,4665,75,19,30,2,1,1,0,218.475
1502,0,0,37,0,613,9,21,17,2,1,2,0,37.035
1503,9,0,35,1,2748,64,373,37,2,1,1,0,291.51
1504,9,0,36,1,4493,70,15,48,1,1,1,0,278.58
1505,2,0,36,1,2688,62,16,46,1,1,1,0,170.88
1506,10,0,36,2,4070,86,46,41,3,1,1,0,135.9
1507,3,0,36,1,2655,43,299,31,3,1,1,0,169.35
1508,12,0,35,3,9410,125,158,56,3,1,1,0,329.7
1509,6,0,36,1,14068,173,14,57,3,1,1,0,426.24
1510,6,0,36,2,4810,87,16,38,3,1,1,0,149.1
1511,5,0,36,1,6213,99,21,25,2,1,1,0,289.035
1512,8,0,36,0,2533,58,22,30,3,1,2,0,82.59
1513,24,0,36,4,15435,229,68,45,3,2,1,0,483.45
1514,3,0,36,2,3390,31,497,21,3,1,1,0,250.8
1515,8,0,35,1,15780,186,164,43,2,1,1,0,783.9
1516,2,0,35,2,6795,90,200,39,3,1,1,0,263.85
1517,0,0,35,0,1170,18,14,24,2,1,2,0,58.95
1518,1,0,36,0,1005,18,27,21,2,1,2,0,57.375
1519,0,1,35,0,295,4,14,13,2,1,2,1,19.575
1520,2,0,35,1,7803,131,398,56,2,1,1,0,530.235
1521,6,0,35,2,11760,158,25,60,3,1,1,0,360.3
1522,7,0,35,2,7013,79,122,50,2,1,1,0,370.485
1523,22,0,31,0,1250,51,30,30,2,1,2,1,69.75
1524,20,0,34,9,10730,97,15,55,4,1,1,0,163.2
1525,12,0,34,2,6113,102,40,37,2,1,1,0,293.085
1526,0,0,32,1,3135,26,14,27,3,1,1,0,98.25
1527,8,0,33,0,3285,45,23,29,2,1,2,1,158.175
1528,8,1,34,0,2563,48,48,44,3,1,2,1,91.29
1529,0,0,34,0,428,6,14,15,3,1,2,1,17.04
1530,0,0,34,1,1963,29,14,19,3,1,1,0,63.09
1531,2,0,31,2,7080,101,28,35,4,1,1,0,110.4
1532,0,0,34,0,923,11,23,17,4,1,2,1,17.295
1533,0,0,34,2,633,8,18,15,5,1,1,0,4.065
1534,24,0,29,4,16370,242,14,93,2,1,1,0,742.95
1535,5,0,32,4,7260,120,285,46,2,2,1,0,454.95
1536,1,0,34,1,4013,86,16,41,2,1,1,0,187.785
1537,2,1,33,0,1960,48,52,33,3,1,2,1,74.4
1538,5,0,34,1,3075,57,189,36,2,1,1,0,223.425
1539,3,0,25,2,1610,40,207,24,2,2,1,0,165.6
1540,3,0,24,1,1863,43,44,81,4,1,1,0,34.545
1541,10,0,25,0,995,29,24,20,2,1,2,0,55.575
1542,0,0,24,0,1120,14,35,16,4,1,2,0,22.05
1543,9,0,23,1,1520,36,33,26,2,1,1,0,83.25
1544,1,0,23,1,3520,65,22,36,3,1,1,0,112.2
1545,1,0,16,1,1990,30,42,27,2,1,1,0,108.45
1546,15,0,15,2,6688,145,99,55,1,2,1,0,460.68
1547,11,0,13,1,9228,175,87,53,4,1,1,0,151.47
1548,7,0,14,4,3148,49,45,32,3,1,1,0,107.94
1549,1,0,7,2,4685,44,229,23,3,1,1,0,209.25
1550,2,1,7,2,1783,23,14,20,3,1,1,1,57.69
1551,0,0,36,0,3465,55,0,10,2,1,1,0,155.925
1552,0,0,37,0,0,0,0,0,2,1,2,0,0
1553,1,0,35,0,1548,44,331,7,2,1,1,0,218.61
1554,1,0,36,0,3293,50,0,18,1,1,1,0,197.58
1555,0,0,36,0,1488,42,0,16,1,1,1,0,89.28
1556,2,0,36,0,2870,66,4,11,2,1,1,0,130.95
1557,0,0,36,0,1455,23,257,1,3,1,1,0,120.75
1558,4,0,35,0,8210,105,116,26,3,1,1,0,281.1
1559,0,0,36,0,12868,153,0,27,3,1,1,0,386.04
1560,0,0,36,0,3610,67,0,8,3,1,1,0,108.3
1561,0,0,36,0,5013,79,0,13,2,1,1,0,225.585
1562,0,0,36,0,1333,38,0,4,3,1,2,0,39.99
1563,16,0,36,0,14235,209,26,15,3,1,1,0,434.85
1564,0,0,36,0,2190,11,455,5,3,1,1,0,202.2
1565,0,0,35,0,14580,166,122,13,2,1,1,0,711
1566,0,0,35,0,5595,70,158,9,3,1,1,0,215.25
1567,0,0,35,0,0,0,0,0,2,1,2,0,0
1568,0,0,36,0,0,0,0,0,2,1,2,0,0
1569,0,0,35,0,0,0,0,0,2,1,2,1,0
1570,0,0,35,0,6603,111,356,26,2,1,1,0,457.335
1571,0,0,35,0,10560,138,0,30,3,1,1,0,316.8
1572,0,0,35,0,5813,59,80,20,2,1,1,0,297.585
1573,7,0,31,0,50,2,0,1,2,1,2,1,2.25
1574,12,0,34,5,9530,77,0,25,4,1,1,0,142.95
1575,4,0,34,0,4913,82,0,7,2,1,1,1,221.085
1576,0,0,32,0,1935,6,0,2,3,1,1,0,58.05
1577,0,0,33,0,2085,25,0,9,2,1,2,1,93.825
1578,0,1,34,0,1363,28,6,14,3,1,2,1,42.69
1579,0,0,34,0,0,0,0,0,2,1,2,1,0
1580,0,0,34,0,0,0,0,0,3,1,1,0,0
1581,0,0,31,0,5880,81,0,5,4,1,1,0,88.2
1582,0,1,34,0,0,0,0,0,4,1,2,1,0
1583,0,0,34,0,0,0,0,0,4,1,1,0,0
1584,16,0,29,0,15170,222,0,63,2,1,1,0,682.65
1585,0,0,32,0,6060,100,243,16,2,2,1,0,382.05
1586,0,0,34,0,2813,66,0,11,2,1,1,0,126.585
1587,0,0,33,0,760,28,10,3,3,1,2,0,25.8
1588,0,0,34,0,1875,37,147,6,2,1,1,0,150.525
1589,0,0,25,0,1903,20,165,8,2,2,1,0,159.885
1590,0,0,24,0,663,23,2,51,4,1,1,0,10.245
1591,0,0,25,0,0,0,0,0,2,1,2,0,0
1592,0,0,24,0,0,0,0,0,4,1,2,0,0
1593,0,0,23,0,0,0,0,0,2,1,1,0,0
1594,0,0,23,0,2320,45,0,6,3,1,1,0,69.6
1595,0,0,16,0,0,0,0,0,2,1,1,0,0
1596,7,0,15,0,5488,125,57,25,1,2,1,0,363.48
1597,3,0,13,0,8028,155,45,23,4,1,1,0,127.17
1598,0,0,14,0,1948,29,3,2,3,1,1,0,59.34
1599,0,0,7,0,3485,24,187,21,3,1,1,0,160.65
1600,0,0,7,0,0,0,0,0,2,1,1,1,0
1601,3,0,37,0,4180,71,30,19,3,1,1,0,134.4
1602,0,0,38,0,128,5,32,6,3,1,2,0,13.44
1603,5,0,36,0,2263,60,384,26,3,1,1,0,183.09
1604,5,0,37,0,4008,66,26,37,1,1,1,0,256.08
1605,0,0,37,0,2203,58,27,35,2,1,1,0,111.285
1606,6,0,37,1,3585,82,57,30,3,1,1,0,124.65
1607,0,0,37,0,2170,39,310,20,3,1,1,0,158.1
1608,8,0,36,2,8925,121,169,45,3,1,1,0,318.45
1609,2,0,37,0,13583,169,25,46,3,1,1,0,414.99
1610,2,0,37,1,4325,83,27,27,3,1,1,0,137.85
1611,1,0,37,0,5728,95,32,14,3,1,1,0,181.44
1612,4,0,37,0,2048,54,33,19,3,1,2,0,71.34
1613,20,0,37,3,14950,225,79,34,3,1,1,0,472.2
1614,0,0,37,1,2905,27,508,10,3,1,1,0,239.55
1615,4,0,36,0,15295,182,175,32,2,1,1,0,767.025
1616,0,0,36,1,6310,86,211,28,3,1,1,0,252.6
1617,0,0,36,0,685,14,25,13,2,1,2,0,42.075
1618,0,0,37,0,520,14,38,10,3,1,2,0,27
1619,0,0,36,0,0,0,25,0,2,1,2,1,11.25
1620,0,0,36,0,7318,127,409,45,3,1,1,0,342.24
1621,2,0,36,1,11275,154,36,49,4,1,1,0,174.525
1622,3,0,36,1,6528,75,133,39,2,1,1,0,353.61
1623,18,0,32,0,765,47,41,19,3,1,2,1,35.25
1624,16,0,35,8,10245,93,26,44,5,2,1,0,52.525
1625,8,1,35,1,5628,98,51,26,2,1,1,1,276.21
1626,0,0,33,0,2650,22,25,16,3,1,1,0,87
1627,4,1,34,0,2800,41,34,18,3,1,2,1,94.2
1628,4,0,35,0,2078,44,59,33,3,1,2,1,80.04
1629,0,0,35,0,0,0,25,0,3,1,2,1,7.5
1630,0,0,35,0,1478,25,25,8,4,1,1,0,25.92
1631,0,0,32,1,6595,97,39,24,5,1,1,0,34.925
1632,0,0,35,0,438,7,34,6,4,1,2,1,11.67
1633,0,0,35,1,148,4,29,4,5,1,1,0,2.19
1634,20,0,30,3,15885,238,25,82,2,1,1,0,726.075
1635,1,0,33,3,6775,116,296,35,2,2,1,0,438.075
1636,0,0,35,0,3528,82,27,30,3,1,1,0,113.94
1637,0,0,34,0,1475,44,63,22,3,1,2,0,63.15
1638,1,0,35,0,2590,53,200,25,2,1,1,0,206.55
1639,0,0,26,1,1125,36,218,13,2,2,1,0,148.725
1640,0,0,25,0,1378,39,55,70,4,1,1,0,28.92
1641,6,0,26,0,510,25,35,9,3,1,2,0,25.8
1642,0,0,25,0,635,10,46,5,4,1,2,0,16.425
1643,5,0,24,0,1035,32,44,15,2,1,1,0,66.375
1644,0,0,24,0,3035,61,33,25,3,1,1,0,100.95
1645,0,0,17,0,1505,26,53,16,2,1,1,0,91.575
1646,11,0,16,1,6203,141,110,44,2,2,1,0,328.635
1647,7,0,14,0,8743,171,98,42,5,1,1,0,48.615
1648,3,0,15,3,2663,45,56,21,3,1,1,0,96.69
1649,0,0,8,1,4200,40,240,12,3,1,1,0,198
1650,0,1,8,1,1298,19,25,9,3,1,1,1,46.44
1651,3,0,35,0,3950,59,0,11,2,1,1,0,177.75
1652,0,0,36,0,0,0,0,0,2,1,2,0,0
1653,5,0,34,0,2033,48,320,18,2,1,1,0,235.485
1654,5,0,35,0,3778,54,0,29,1,1,1,0,226.68
1655,0,0,35,0,1973,46,0,27,1,1,1,0,118.38
1656,6,0,35,0,3355,70,0,22,2,1,1,0,150.975
1657,0,0,35,0,1940,27,246,12,3,1,1,0,132
1658,8,0,34,0,8695,109,105,37,3,1,1,0,292.35
1659,2,0,35,0,13353,157,0,38,3,1,1,0,400.59
1660,2,0,35,0,4095,71,0,19,3,1,1,0,122.85
1661,1,0,35,0,5498,83,0,6,2,1,1,0,247.41
1662,4,0,35,0,1818,42,0,11,3,1,2,0,54.54
1663,20,0,35,1,14720,213,15,26,2,1,1,0,669.15
1664,0,0,35,0,2675,15,444,2,3,1,1,0,213.45
1665,4,0,34,0,15065,170,111,24,2,1,1,0,727.875
1666,0,0,34,0,6080,74,147,20,3,1,1,0,226.5
1667,0,0,34,0,455,2,0,5,2,1,2,0,20.475
1668,0,0,35,0,290,2,0,2,2,1,2,0,13.05
1669,0,0,34,0,0,0,0,0,2,1,2,1,0
1670,0,0,34,0,7088,115,345,37,2,1,1,0,474.21
1671,2,0,34,0,11045,142,0,41,3,1,1,0,331.35
1672,3,0,34,0,6298,63,69,31,2,1,1,0,314.46
1673,18,0,30,0,535,35,0,11,2,1,2,1,24.075
1674,16,0,33,6,10015,81,0,36,4,1,1,0,150.225
1675,8,0,33,0,5398,86,0,18,2,1,1,1,242.91
1676,0,0,31,0,2420,10,0,8,3,1,1,0,72.6
1677,4,1,32,0,2570,29,0,10,2,1,2,1,115.65
1678,4,0,33,0,1848,32,0,25,3,1,2,1,55.44
1679,0,0,33,0,0,0,0,0,2,1,2,1,0
1680,0,0,33,0,1248,13,0,3,3,1,1,0,37.44
1681,0,0,30,0,6365,85,0,16,4,1,1,0,95.475
1682,0,0,33,0,0,0,0,0,3,1,2,1,0
1683,0,0,33,0,0,0,0,0,4,1,1,0,0
1684,20,0,28,1,15655,226,0,74,2,1,1,0,704.475
1685,1,0,31,1,6545,104,232,27,2,2,1,0,398.925
1686,0,0,33,0,3298,70,0,22,2,1,1,0,148.41
1687,0,0,32,0,1245,32,0,14,3,1,2,0,37.35
1688,1,0,33,0,2360,41,136,17,2,1,1,0,167.4
1689,0,0,24,0,895,24,154,5,2,2,1,0,109.575
1690,0,0,23,0,1148,27,0,62,4,1,1,0,17.22
1691,6,0,24,0,280,13,0,1,2,1,2,0,12.6
1692,0,0,23,0,0,0,0,0,4,1,2,0,0
1693,5,0,22,0,805,20,0,7,1,1,1,0,48.3
1694,0,0,22,0,2805,49,0,17,3,1,1,0,84.15
1695,0,0,15,0,1275,14,0,8,2,1,1,0,57.375
1696,11,0,14,0,5973,129,46,36,1,2,1,0,385.98
1697,7,0,12,0,8513,159,34,34,4,1,1,0,132.795
1698,3,0,13,1,2433,33,0,13,3,1,1,0,72.99
1699,0,0,6,0,3970,28,176,4,2,1,1,0,257.85
1700,0,1,6,0,1068,7,0,1,2,1,1,1,48.06
1701,5,0,36,0,4255,66,7,18,2,1,1,0,194.625
1702,0,0,37,0,0,0,9,0,2,1,2,0,4.05
1703,7,0,35,0,2338,55,361,25,2,1,1,0,267.66
1704,7,0,36,0,4083,61,3,36,1,1,1,0,246.78
1705,0,0,36,0,2278,53,4,34,1,1,1,0,139.08
1706,8,0,36,0,3660,77,34,29,2,1,1,0,180
1707,1,0,36,0,2245,34,287,19,3,1,1,0,153.45
1708,10,0,35,1,9000,116,146,44,3,1,1,0,313.8
1709,4,0,36,0,13658,164,2,45,3,1,1,0,410.34
1710,4,0,36,0,4400,78,4,26,3,1,1,0,133.2
1711,3,0,36,0,5803,90,9,13,2,1,1,0,265.185
1712,6,1,36,0,2123,49,10,18,3,1,2,0,66.69
1713,22,0,36,2,15025,220,56,33,3,1,1,0,467.55
1714,1,0,36,0,2980,22,485,9,3,1,1,0,234.9
1715,6,0,35,0,15370,177,152,31,2,1,1,0,760.05
1716,0,0,35,0,6385,81,188,27,3,1,1,0,247.95
1717,0,0,35,0,760,9,2,12,2,1,2,0,35.1
1718,0,0,36,0,595,9,15,9,2,1,2,0,33.525
1719,0,0,35,0,0,0,2,0,2,1,2,1,0.9
1720,0,0,35,0,7393,122,386,44,2,1,1,0,506.385
1721,4,0,35,0,11350,149,13,48,3,1,1,0,344.4
1722,5,0,35,0,6603,70,110,38,2,1,1,0,346.635
1723,20,0,31,0,840,42,18,18,2,1,2,1,45.9
1724,18,0,34,7,10320,88,3,43,4,1,1,0,155.25
1725,10,0,34,0,5703,93,28,25,2,1,1,1,269.235
1726,0,0,32,0,2725,17,2,15,3,1,1,0,82.35
1727,6,0,33,0,2875,36,11,17,2,1,2,1,134.325
1728,6,1,34,0,2153,39,36,32,3,1,2,1,75.39
1729,0,0,34,0,0,0,2,0,3,1,2,1,0.6
1730,0,0,34,0,1553,20,2,7,3,1,1,0,47.19
1731,0,0,31,0,6670,92,16,23,4,1,1,0,102.45
1732,0,0,34,0,513,2,11,5,4,1,2,1,9.345
1733,0,0,34,0,0,0,6,0,5,1,1,0,0.3
1734,22,0,29,2,15960,233,2,81,2,1,1,0,719.1
1735,3,0,32,2,6850,111,273,34,2,2,1,0,431.1
1736,0,0,34,0,3603,77,4,29,2,1,1,0,163.935
1737,0,0,33,0,1550,39,40,21,3,1,2,0,58.5
1738,3,0,34,0,2665,48,177,24,2,1,1,0,199.575
1739,1,0,25,0,1200,31,195,12,2,2,1,0,141.75
1740,1,0,24,0,1453,34,32,69,4,1,1,0,26.595
1741,8,0,25,0,585,20,12,8,2,1,2,0,31.725
1742,0,0,24,0,710,5,23,4,4,1,2,0,14.1
1743,7,0,23,0,1110,27,21,14,2,1,1,0,59.4
1744,0,0,23,0,3110,56,10,24,3,1,1,0,96.3
1745,0,0,16,0,1580,21,30,15,2,1,1,0,84.6
1746,13,0,15,0,6277,136,87,43,1,2,1,0,428.82
1747,9,0,13,0,8817,166,75,41,4,1,1,0,143.505
1748,5,0,14,2,2737,40,33,20,3,1,1,0,92.01
1749,0,0,7,0,4275,35,217,11,3,1,1,0,193.35
1750,0,1,7,0,1372,14,2,8,2,1,1,1,62.64
1751,1,0,36,0,3875,64,0,12,2,1,1,0,174.375
1752,0,0,37,0,0,0,0,0,2,1,2,0,0
1753,3,0,35,0,1958,53,343,19,2,1,1,0,242.46
1754,3,0,36,0,3703,59,0,30,2,1,1,0,166.635
1755,0,0,36,0,1898,51,0,28,1,1,1,0,113.88
1756,4,0,36,0,3280,75,16,23,2,1,1,0,154.8
1757,0,0,36,0,1865,32,269,13,3,1,1,0,136.65
1758,6,0,35,1,8620,114,128,38,3,1,1,0,297
1759,0,0,36,0,13278,162,0,39,3,1,1,0,398.34
1760,0,0,36,0,4020,76,0,20,3,1,1,0,120.6
1761,0,0,36,0,5423,88,0,7,2,1,1,0,244.035
1762,2,0,36,0,1743,47,0,12,3,1,2,0,52.29
1763,18,0,36,2,14645,218,38,27,3,1,1,0,450.75
1764,0,0,36,0,2600,20,467,3,3,1,1,0,218.1
1765,2,0,35,0,14990,175,134,25,2,1,1,0,734.85
1766,0,0,35,0,6005,79,170,21,3,1,1,0,231.15
1767,0,0,35,0,380,7,0,6,2,1,2,0,17.1
1768,0,0,36,0,215,7,0,3,2,1,2,0,9.675
1769,0,0,35,0,0,0,0,0,2,1,2,1,0
1770,0,0,35,0,7013,120,368,38,2,1,1,0,481.185
1771,0,0,35,0,10970,147,0,42,3,1,1,0,329.1
1772,1,0,35,0,6223,68,92,32,2,1,1,0,321.435
1773,16,1,31,0,460,40,0,12,2,1,2,1,20.7
1774,14,0,34,7,9940,86,0,37,4,1,1,0,149.1
1775,6,0,34,0,5323,91,10,19,2,1,1,1,244.035
1776,0,0,32,0,2345,15,0,9,3,1,1,0,70.35
1777,2,1,33,0,2495,34,0,11,2,1,2,1,112.275
1778,2,0,34,0,1773,37,18,26,3,1,2,1,58.59
1779,0,0,34,0,0,0,0,0,3,1,2,1,0
1780,0,0,34,0,1173,18,0,1,3,1,1,0,35.19
1781,0,0,31,0,6290,90,0,17,4,1,1,0,94.35
1782,0,0,34,0,0,0,0,0,4,1,2,1,0
1783,0,0,34,0,0,0,0,0,5,1,1,0,0
